isoname	gene	tpm
SMARCA2-202	SMARCA2	0
SMARCA2-203	SMARCA2	5.6083
SMARCA2-204	SMARCA2	1.48165
SMARCA2-205	SMARCA2	5.57802
SMARCA2-206	SMARCA2	2.23688
SMARCA2-207	SMARCA2	1.27633
SMARCA2-210	SMARCA2	0
SMARCA2-212	SMARCA2	0.995125
SMARCA2-214	SMARCA2	0.289493
SMARCA2-215	SMARCA2	0
SMARCA2-220	SMARCA2	0
SMARCA2-221	SMARCA2	1.43482
SMARCA2-223	SMARCA2	0
SMARCA2-225	SMARCA2	0.214162
SMARCA2-226	SMARCA2	0.369405
SMARCA2-228	SMARCA2	1.13754
SMARCA2-229	SMARCA2	0.170084
SMARCA2-235	SMARCA2	0
SMARCA2-239	SMARCA2	0
SMARCA2-240	SMARCA2	0
SMARCA2-242	SMARCA2	0
SMARCA2-266	SMARCA2	0.262058
SMARCA4-201	SMARCA4	9.70077e-08
SMARCA4-202	SMARCA4	0.143932
SMARCA4-204	SMARCA4	24.8862
SMARCA4-205	SMARCA4	3.9161
SMARCA4-206	SMARCA4	1.62256
SMARCA4-207	SMARCA4	0
SMARCA4-212	SMARCA4	2.71446
SMARCA4-214	SMARCA4	1.26961
SMARCA4-215	SMARCA4	2.75521
SMARCA4-218	SMARCA4	1.38419
SMARCA4-220	SMARCA4	0
SMARCA4-221	SMARCA4	0
SMARCA4-222	SMARCA4	0.0403231
SMARCA4-224	SMARCA4	0
SMARCA4-226	SMARCA4	0
SMARCA4-227	SMARCA4	0.305673
SMARCA4-228	SMARCA4	0
SMARCA4-230	SMARCA4	14.1181
SMARCA4-231	SMARCA4	53.8062
SMARCA4-237	SMARCA4	0.402365
SMARCA4-239	SMARCA4	0.641627
SMARCA4-242	SMARCA4	1.25572
SMARCA4-243	SMARCA4	0
SMARCA4-250	SMARCA4	0
SMARCA4-254	SMARCA4	65.185
SMARCA5-201	SMARCA5	70.5165
SMARCAD1-201	SMARCAD1	16.4883
SMARCAD1-202	SMARCAD1	15.6173
SMARCB1-201	SMARCB1	2.99992
SMARCB1-202	SMARCB1	0.254565
SMARCB1-204	SMARCB1	116.702
SMARCB1-213	SMARCB1	0.381852
SMARCC1-201	SMARCC1	151.638
SMARCC2-201	SMARCC2	22.9127
SMARCC2-202	SMARCC2	0.253054
SMARCC2-203	SMARCC2	0.202129
SMARCC2-209	SMARCC2	33.5297
SMARCD1-201	SMARCD1	5.97435
SMARCD1-202	SMARCD1	60.1845
SMARCD2-201	SMARCD2	14.3196
SMARCD2-202	SMARCD2	6.19252
SMARCD2-203	SMARCD2	1.22318
SMARCD2-212	SMARCD2	71.6649
SMARCE1-201	SMARCE1	3.68537
SMARCE1-202	SMARCE1	6.17499
SMARCE1-203	SMARCE1	0
SMARCE1-204	SMARCE1	0
SMARCE1-205	SMARCE1	111.017
SMARCE1-209	SMARCE1	0
SMARCE1-212	SMARCE1	0
SMARCE1-213	SMARCE1	0.15728
SMARCE1-216	SMARCE1	0.194012
SMARCE1-217	SMARCE1	0
SMARCE1-218	SMARCE1	0.996408
SMARCE1-220	SMARCE1	1.766
SMARCE1-232	SMARCE1	0
SMARCE1-234	SMARCE1	0.595758
SMARCE1-235	SMARCE1	0.268454
SMARCE1-238	SMARCE1	0
SMARCE1-239	SMARCE1	0.338483
SMARCE1-242	SMARCE1	2.54913
SMARCE1-245	SMARCE1	0
SMARCE1-250	SMARCE1	0
SMARCE1-251	SMARCE1	0.537818
SMC1A-201	SMC1A	56.6791
SMC1A-202	SMC1A	0
SMC2-201	SMC2	23.0698
SMC2-205	SMC2	9.01941
SMC3-201	SMC3	44.702
SMC4-201	SMC4	3.89626
SMC4-204	SMC4	10.7681
SMC4-210	SMC4	30.2931
SMC5-201	SMC5	43.3654
SMC6-201	SMC6	9.57389
SMC6-202	SMC6	3.99914
SMC6-206	SMC6	0.684156
SMCHD1-201	SMCHD1	33.8246
SMG5-201	SMG5	75.5667
SMG6-201	SMG6	22.4028
SMG9-201	SMG9	9.18058
SMG9-206	SMG9	2.60609
SMG9-211	SMG9	29.0141
SMIM15-201	SMIM15	40.0702
SMN1-201	SMN1	6.64724
SMN1-203	SMN1	1.24777
SMN1-204	SMN1	0
SMN1-205	SMN1	0.53888
SMN2-201	SMN2	0
SMN2-202	SMN2	0
SMN2-206	SMN2	0
SMN2-214	SMN2	0
SMN2-216	SMN2	2.00043e-09
SMNDC1-201	SMNDC1	40.3614
SMPD1-201	SMPD1	0.653282
SMPD1-202	SMPD1	0.234208
SMPD1-203	SMPD1	0
SMS-201	SMS	7.16759
SMS-202	SMS	107.653
SMU1-201	SMU1	36.6463
SMUG1-201	SMUG1	4.99187
SMUG1-202	SMUG1	5.77758
SMUG1-207	SMUG1	0.313857
SMUG1-208	SMUG1	0.492098
SMUG1-209	SMUG1	1.24944
SMUG1-212	SMUG1	0
SMUG1-214	SMUG1	0
SMUG1-217	SMUG1	0.478968
SMUG1-221	SMUG1	0.834352
SMUG1-225	SMUG1	0.228088
SMYD2-201	SMYD2	43.5887
SMYD3-204	SMYD3	1.22009
SMYD3-205	SMYD3	0
SMYD3-206	SMYD3	0
SMYD3-214	SMYD3	37.578
SMYD3-218	SMYD3	4.45519
SNAP29-201	SNAP29	16.1794
SNAP91-201	SNAP91	0
SNAP91-204	SNAP91	0
SNAP91-211	SNAP91	0
SNAP91-212	SNAP91	0.0610443
SNAP91-219	SNAP91	0.0134121
SND1-201	SND1	116.872
SNF8-201	SNF8	72.2237
SNF8-202	SNF8	6.96712
SNRK-201	SNRK	20.0674
SNRNP200-201	SNRNP200	201.013
SNRNP40-201	SNRNP40	132.38
SNRNP70-201	SNRNP70	92.7261
SNRNP70-202	SNRNP70	30.5547
SNRNP70-206	SNRNP70	75.7075
SNRPA1-201	SNRPA1	206.639
SNRPA1-207	SNRPA1	5.35804
SNRPB-201	SNRPB	388.55
SNRPB-202	SNRPB	127.511
SNRPB-203	SNRPB	7.26288
SNRPB2-201	SNRPB2	20.4791
SNRPD2-203	SNRPD2	7.86296
SNRPD3-201	SNRPD3	83.1395
SNRPD3-202	SNRPD3	130.798
SNRPF-201	SNRPF	147.828
SNRPN-201	SNRPN	9.92664
SNRPN-209	SNRPN	6.27571
SNRPN-210	SNRPN	4.48222
SNUPN-201	SNUPN	30.6992
SNUPN-202	SNUPN	2.04718
SNUPN-204	SNUPN	3.44698
SNUPN-210	SNUPN	0
SNUPN-211	SNUPN	0.27438
SNW1-201	SNW1	74.2542
SNW1-205	SNW1	7.30414
SNX1-211	SNX1	37.7387
SNX13-203	SNX13	7.85375
SNX13-213	SNX13	2.42448
SNX17-201	SNX17	32.2818
SNX17-210	SNX17	0.555519
SNX2-201	SNX2	4.38776
SNX2-213	SNX2	33.0387
SNX25-201	SNX25	5.01834
SNX25-207	SNX25	1.34909
SNX25-208	SNX25	0
SNX3-201	SNX3	52.9817
SNX3-202	SNX3	2.55581
SNX3-204	SNX3	64.5245
SNX33-201	SNX33	0.919669
SNX4-201	SNX4	36.6401
SNX5-201	SNX5	33.0032
SNX5-203	SNX5	19.621
SNX5-204	SNX5	23.7117
SNX5-205	SNX5	63.1887
SNX6-201	SNX6	0.0642492
SNX6-211	SNX6	38.3283
SNX9-201	SNX9	11.8966
SON-201	SON	16.6503
SON-202	SON	90.8657
SON-203	SON	18.7257
SON-208	SON	1.635
SORCS2-201	SORCS2	0.0649467
SORCS2-203	SORCS2	2.80465e-05
SORD-201	SORD	30.2353
SORD-211	SORD	4.04113
SORT1-201	SORT1	20.8567
SORT1-209	SORT1	8.22659
SOS2-201	SOS2	10.3943
SOS2-202	SOS2	2.33607
SOX10-201	SOX10	0.0403638
SOX12-201	SOX12	9.47002
SOX7-201	SOX7	0.264987
SP1-201	SP1	32.8153
SP1-202	SP1	18.6009
SP1-203	SP1	2.31962
SP1-204	SP1	1.47364
SP100-201	SP100	2.7159
SPAG9-201	SPAG9	9.24833
SPAG9-202	SPAG9	16.6318
SPAG9-205	SPAG9	0
SPAG9-222	SPAG9	0
SPART-201	SPART	0
SPATA13-202	SPATA13	4.99102
SPATA13-203	SPATA13	7.55506
SPATA13-207	SPATA13	0
SPATA17-201	SPATA17	0.523936
SPATA17-202	SPATA17	0
SPATA2-201	SPATA2	6.94813
SPATA20-209	SPATA20	0
SPATA5-201	SPATA5	10.1579
SPATA5-205	SPATA5	2.21988
SPC24-206	SPC24	23.0488
SPC25-201	SPC25	49.5473
SPC25-202	SPC25	0
SPCS2-201	SPCS2	33.5206
SPCS2-207	SPCS2	9.66915
SPCS2-209	SPCS2	0.368716
SPIDR-223	SPIDR	2.48675
SPIN1-201	SPIN1	61.1336
SPIN3-201	SPIN3	0.0117864
SPIN3-202	SPIN3	0
SPINDOC-201	SPINDOC	51.2557
SPN-201	SPN	3.81921
SPN-203	SPN	97.7057
SPOP-201	SPOP	0.314268
SPOUT1-201	SPOUT1	24.5075
SPPL2B-207	SPPL2B	15.954
SPRYD4-201	SPRYD4	3.86929
SPTAN1-201	SPTAN1	0.972186
SPTAN1-202	SPTAN1	82.5445
SPTBN1-201	SPTBN1	59.5519
SPTBN1-202	SPTBN1	136.257
SPTBN1-207	SPTBN1	0.204388
SPTLC2-201	SPTLC2	19.4382
SPTY2D1-201	SPTY2D1	24.9314
SQOR-201	SQOR	29.1985
SQOR-207	SQOR	0.836947
SREK1-202	SREK1	22.1482
SREK1-203	SREK1	0.360135
SRGAP1-201	SRGAP1	0.411792
SRGAP1-206	SRGAP1	0.0443203
SRI-201	SRI	17.6987
SRI-202	SRI	91.0954
SRI-203	SRI	0.855025
SRI-204	SRI	2.51471
SRI-205	SRI	4.40417
SRM-201	SRM	165.477
SRP14-201	SRP14	262.632
SRP14-205	SRP14	3.92807
SRP54-201	SRP54	61.0675
SRP54-202	SRP54	0
SRP54-208	SRP54	1.46617
SRP68-201	SRP68	68.0253
SRP68-202	SRP68	1.97777
SRP72-204	SRP72	60.4455
SRP72-205	SRP72	89.6371
SRP9-201	SRP9	439.546
SRPK1-202	SRPK1	2.40212
SRPK1-204	SRPK1	103.652
SRPK1-205	SRPK1	5.22413
SRPK2-201	SRPK2	37.2527
SRPK2-202	SRPK2	30.8038
SRPK2-205	SRPK2	5.04933
SRPRA-201	SRPRA	120.133
SRPRA-206	SRPRA	2.63545
SRPRB-201	SRPRB	42.0129
SRPRB-204	SRPRB	0
SRRD-201	SRRD	21.5218
SRRM1-201	SRRM1	62.9232
SRRM1-202	SRRM1	15.4243
SRRM1-203	SRRM1	0
SRRM1-222	SRRM1	10.8799
SRRM2-201	SRRM2	218.355
SRRT-216	SRRT	0.224629
SRRT-217	SRRT	60.3551
SRSF1-201	SRSF1	57.813
SRSF1-208	SRSF1	10.5734
SRSF10-203	SRSF10	90.1158
SRSF10-204	SRSF10	7.87844
SRSF10-205	SRSF10	11.2559
SRSF10-206	SRSF10	1.4656
SRSF10-207	SRSF10	32.9099
SRSF10-211	SRSF10	9.21786
SRSF10-214	SRSF10	22.9424
SRSF11-202	SRSF11	33.4067
SRSF11-203	SRSF11	81.0434
SRSF11-204	SRSF11	4.4076
SRSF11-212	SRSF11	14.0971
SRSF2-201	SRSF2	0
SRSF2-202	SRSF2	266.515
SRSF2-205	SRSF2	0
SRSF2-207	SRSF2	0
SRSF3-202	SRSF3	117.687
SRSF3-203	SRSF3	73.552
SRSF3-204	SRSF3	204.825
SRSF4-201	SRSF4	111.779
SRSF4-202	SRSF4	3.78692
SRSF5-201	SRSF5	42.2413
SRSF6-201	SRSF6	107.765
SRSF6-203	SRSF6	3.0292
SRSF6-204	SRSF6	1.03488
SRSF6-205	SRSF6	1.06947
SRSF7-201	SRSF7	62.7189
SRSF7-202	SRSF7	199.252
SRSF7-204	SRSF7	2.91122
SRSF7-206	SRSF7	0
SRSF7-209	SRSF7	0.107948
SRSF9-201	SRSF9	226.684
SS18-203	SS18	18.4249
SS18-205	SS18	1.60266e-09
SS18L1-201	SS18L1	21.6184
SS18L1-202	SS18L1	1.14788
SS18L1-205	SS18L1	0
SSB-201	SSB	205.59
SSBP1-201	SSBP1	267.054
SSR1-201	SSR1	10.2725
SSR1-202	SSR1	41.3973
SSR1-203	SSR1	10.9757
SSR1-204	SSR1	0.466024
SSR1-206	SSR1	12.1366
SSR1-211	SSR1	2.31413
SSR2-201	SSR2	179.478
SSR2-217	SSR2	0
SSR3-201	SSR3	33.8262
SSR3-205	SSR3	40.8702
SSR3-206	SSR3	28.1236
SSR4-201	SSR4	1.82449
SSR4-202	SSR4	5.02826
SSRP1-201	SSRP1	425.077
ST13-201	ST13	147.371
ST13-207	ST13	9.90118
ST20-MTHFS-201	ST20-MTHFS	0.742422
ST20-MTHFS-202	ST20-MTHFS	4.20819
STAG1-201	STAG1	0.838473
STAG1-202	STAG1	27.731
STAG1-203	STAG1	2.66895
STAG2-201	STAG2	12.7763
STAG2-202	STAG2	39.6287
STAM-201	STAM	5.28466
STAM-202	STAM	25.5743
STAM2-201	STAM2	11.495
STAMBP-201	STAMBP	1.04886
STAMBPL1-202	STAMBPL1	2.27768
STAMBPL1-204	STAMBPL1	0.685313
STAT1-201	STAT1	27.1112
STAT1-202	STAT1	1.43038
STAT1-203	STAT1	1.0566
STAT1-216	STAT1	0
STAT1-217	STAT1	0
STAT1-220	STAT1	1.77379
STAT1-226	STAT1	0.612744
STAT1-229	STAT1	1.25177
STAT3-201	STAT3	27.9983
STAT3-202	STAT3	2.02421
STAT3-203	STAT3	8.2568
STAT3-211	STAT3	4.78789
STAT5A-201	STAT5A	0.222066
STAT5A-207	STAT5A	0
STAT5A-209	STAT5A	29.5217
STAT5B-201	STAT5B	58.1624
STAT6-201	STAT6	41.4415
STAT6-209	STAT6	6.15267
STAT6-224	STAT6	0.908711
STAT6-225	STAT6	0
STAU1-201	STAU1	9.49513
STAU1-204	STAU1	0
STAU1-205	STAU1	2.3444
STAU1-207	STAU1	13.3173
STIM1-201	STIM1	50.7026
STIM1-209	STIM1	9.31329
STIM1-220	STIM1	4.97477
STIM2-202	STIM2	3.70467
STIM2-203	STIM2	0
STIM2-204	STIM2	2.55211
STIM2-205	STIM2	6.66514
STIM2-206	STIM2	4.41208
STIP1-201	STIP1	465.633
STK10-201	STK10	11.9243
STK11-201	STK11	2.88805
STK11-205	STK11	2.63905
STK11-210	STK11	22.535
STK17A-201	STK17A	19.1149
STK17B-201	STK17B	40.4066
STK24-201	STK24	86.23
STK24-203	STK24	2.93348
STK24-205	STK24	0
STK24-208	STK24	0.313981
STK26-201	STK26	0.970022
STK26-202	STK26	71.6971
STK26-204	STK26	4.30873
STK26-205	STK26	0.728485
STK39-201	STK39	57.4925
STK4-201	STK4	2.56529
STK4-202	STK4	40.5102
STK4-207	STK4	1.11095
STMN1-201	STMN1	13.4714
STMN1-204	STMN1	36.79
STMN1-205	STMN1	7.78585
STOML2-201	STOML2	191.093
STOML2-205	STOML2	9.79912
STRAP-201	STRAP	0.99548
STRAP-202	STRAP	199.557
STRBP-201	STRBP	8.68153
STRBP-202	STRBP	54.0865
STRIP1-201	STRIP1	3.47689
STRIP1-202	STRIP1	22.1575
STT3A-201	STT3A	13.4697
STT3A-204	STT3A	1.26103
STT3A-210	STT3A	2.96482
STT3A-212	STT3A	1.12394
STT3B-201	STT3B	319.334
STUB1-201	STUB1	23.3594
STUB1-204	STUB1	16.5766
STUB1-208	STUB1	5.45166
STUB1-209	STUB1	0
STX10-201	STX10	4.72352
STX10-204	STX10	25.9687
STX10-205	STX10	24.8649
STX10-207	STX10	12.0417
STX10-211	STX10	3.43793
STX6-201	STX6	18.6889
STXBP1-201	STXBP1	27.1056
STXBP1-202	STXBP1	0
STXBP1-204	STXBP1	2.9529
STXBP1-209	STXBP1	0
STXBP1-214	STXBP1	0
STXBP1-220	STXBP1	0
STXBP1-221	STXBP1	2.1073
STXBP1-222	STXBP1	3.36805
STXBP2-201	STXBP2	31.2303
STXBP2-202	STXBP2	0.000125428
STXBP2-203	STXBP2	2.70276
STXBP4-201	STXBP4	2.21961
STXBP4-204	STXBP4	1.77264
SUB1-201	SUB1	71.5518
SUCLA2-205	SUCLA2	1.75678
SUCLA2-209	SUCLA2	0.60364
SUCLA2-211	SUCLA2	2.51828e-07
SUCLA2-212	SUCLA2	5.23849
SUCLA2-214	SUCLA2	0.193293
SUCLA2-215	SUCLA2	0.97452
SUCLA2-216	SUCLA2	0.487678
SUCLA2-220	SUCLA2	0
SUCLG1-201	SUCLG1	112.262
SUCLG1-203	SUCLG1	0
SUCLG1-210	SUCLG1	4.68738
SUCLG2-201	SUCLG2	29.5329
SUCLG2-203	SUCLG2	0.165848
SUCLG2-204	SUCLG2	1.76331
SUGCT-203	SUGCT	0
SUGP1-201	SUGP1	5.30411
SUGP2-201	SUGP2	0.639675
SUGP2-202	SUGP2	12.1194
SUGP2-206	SUGP2	22.4037
SUGP2-213	SUGP2	8.98828
SUGP2-214	SUGP2	21.2825
SUGT1-201	SUGT1	7.93009
SUMF2-201	SUMF2	0
SUMF2-203	SUMF2	1.31382
SUMF2-204	SUMF2	0
SUMF2-208	SUMF2	42.6399
SUMF2-210	SUMF2	0.434407
SUMF2-220	SUMF2	0
SUMF2-221	SUMF2	1.57996
SUMF2-222	SUMF2	3.64345
SUMO1-202	SUMO1	6.3058
SUMO1-204	SUMO1	0.374336
SUMO1-206	SUMO1	7.69407
SUMO1-209	SUMO1	2.48784
SUMO2-202	SUMO2	102.938
SUN2-201	SUN2	6.41791
SUN2-202	SUN2	21.8024
SUN2-211	SUN2	5.09626
SUPT16H-201	SUPT16H	240.946
SUPT20H-201	SUPT20H	3.17618e-09
SUPT20H-202	SUPT20H	7.13156
SUPT20H-212	SUPT20H	23.0415
SUPT20H-220	SUPT20H	11.0827
SUPT20H-222	SUPT20H	3.01177
SUPT20H-223	SUPT20H	5.10308
SUPT20H-224	SUPT20H	1.92134
SUPT5H-201	SUPT5H	7.42616
SUPT5H-204	SUPT5H	49.9065
SUPT6H-201	SUPT6H	31.6973
SUPT7L-201	SUPT7L	7.90809
SUPT7L-202	SUPT7L	0.824656
SUPT7L-203	SUPT7L	9.79988
SUPV3L1-201	SUPV3L1	35.7736
SURF2-201	SURF2	50.2327
SURF4-202	SURF4	137.751
SURF4-203	SURF4	5.0722
SURF4-206	SURF4	0
SURF4-207	SURF4	1.67922
SUZ12-201	SUZ12	65.834
SUZ12-204	SUZ12	15.4779
SV2A-201	SV2A	4.91403
SV2A-202	SV2A	30.2904
SVEP1-202	SVEP1	0.0373632
SVEP1-203	SVEP1	0
SWAP70-201	SWAP70	11.465
SWAP70-202	SWAP70	3.81609
SYAP1-201	SYAP1	9.12748
SYF2-201	SYF2	33.2899
SYF2-202	SYF2	24.2277
SYNCRIP-202	SYNCRIP	69.2806
SYNE1-207	SYNE1	0
SYNE1-212	SYNE1	0
SYNE1-236	SYNE1	0
SYNE2-202	SYNE2	11.8222
SYNE2-203	SYNE2	0
SYNE2-204	SYNE2	2.42589
SYNE2-212	SYNE2	0.0900883
SYNE3-201	SYNE3	0.192777
SYNE3-202	SYNE3	0.331767
SYNE3-205	SYNE3	0.554895
SYNGR1-203	SYNGR1	1.39185
SYNGR2-201	SYNGR2	0
SYNGR2-207	SYNGR2	5.65853
SYNGR4-201	SYNGR4	0.364426
SYNRG-217	SYNRG	18.2229
SYNRG-222	SYNRG	0
SYNRG-223	SYNRG	11.4498
SYNRG-225	SYNRG	15.2308
SYNRG-229	SYNRG	3.19467
SYNRG-231	SYNRG	2.06712
SYT10-201	SYT10	0
SYT16-204	SYT16	0
SYT16-205	SYT16	0.116184
SYT16-206	SYT16	0
SZRD1-201	SZRD1	20.278
SZRD1-203	SZRD1	13.5494
TAAR1-201	TAAR1	0
TAAR2-201	TAAR2	0
TAAR2-202	TAAR2	0
TACC1-202	TACC1	32.1091
TACC1-204	TACC1	0
TACC1-208	TACC1	4.01901
TACC1-223	TACC1	5.14051
TACC3-201	TACC3	82.6117
TACC3-203	TACC3	17.1359
TACC3-210	TACC3	6.46701
TACC3-211	TACC3	7.3387
TACC3-216	TACC3	2.79822
TADA3-201	TADA3	49.936
TADA3-202	TADA3	4.43649
TAF1-203	TAF1	3.18188
TAF1-204	TAF1	21.9425
TAF10-201	TAF10	14.1077
TAF10-202	TAF10	134.993
TAF15-211	TAF15	0
TAF15-215	TAF15	254.019
TAF2-201	TAF2	31.8451
TAF2-209	TAF2	10.241
TAF3-201	TAF3	13.4729
TAF4-201	TAF4	17.5177
TAF5L-201	TAF5L	10.1189
TAF7-201	TAF7	50.5836
TAGLN2-201	TAGLN2	11.8442
TAGLN3-206	TAGLN3	0
TALDO1-201	TALDO1	157.54
TALDO1-203	TALDO1	18.2437
TAMM41-201	TAMM41	2.74614
TAMM41-202	TAMM41	0.249845
TAMM41-205	TAMM41	0.585694
TAMM41-206	TAMM41	13.4598
TAOK3-201	TAOK3	10.2199
TAOK3-203	TAOK3	0.455233
TAOK3-213	TAOK3	0.516146
TAOK3-215	TAOK3	1.41
TAOK3-216	TAOK3	0.160644
TAOK3-218	TAOK3	7.32806
TAP1-201	TAP1	33.637
TAP2-201	TAP2	24.5562
TAP2-204	TAP2	2.45718
TAP2-205	TAP2	5.91587
TAPBP-233	TAPBP	5.2441
TAPBP-234	TAPBP	29.7211
TAPBP-236	TAPBP	0.251454
TAPBP-238	TAPBP	1.47795
TARBP2-201	TARBP2	17.5091
TARBP2-202	TARBP2	0
TARBP2-206	TARBP2	4.74836
TARBP2-211	TARBP2	3.93192
TARBP2-215	TARBP2	3.46108
TARBP2-219	TARBP2	2.46799
TARBP2-220	TARBP2	0.776386
TARDBP-201	TARDBP	46.9798
TARS1-201	TARS1	136.713
TARS1-202	TARS1	0.696486
TARS2-203	TARS2	0.632131
TAS2R16-201	TAS2R16	0
TAS2R4-201	TAS2R4	1.5246
TASOR-201	TASOR	1.79469
TASOR-209	TASOR	37.7965
TAX1BP1-201	TAX1BP1	30.6568
TAX1BP1-202	TAX1BP1	17.6802
TAX1BP1-203	TAX1BP1	0.490145
TAX1BP1-204	TAX1BP1	0
TAX1BP1-205	TAX1BP1	0
TAX1BP1-206	TAX1BP1	0
TAX1BP3-201	TAX1BP3	38.9692
TBC1D10B-201	TBC1D10B	34.7701
TBC1D15-201	TBC1D15	1.33994
TBC1D15-210	TBC1D15	26.9777
TBC1D15-211	TBC1D15	0.390209
TBC1D15-217	TBC1D15	3.59144
TBC1D4-201	TBC1D4	26.2548
TBC1D4-202	TBC1D4	0.0730903
TBC1D4-204	TBC1D4	0.206102
TBC1D4-208	TBC1D4	1.563
TBC1D5-201	TBC1D5	21.4247
TBC1D5-219	TBC1D5	1.62525
TBC1D7-201	TBC1D7	0.648753
TBC1D7-202	TBC1D7	44.8799
TBC1D7-205	TBC1D7	3.39929
TBC1D8-201	TBC1D8	10.1914
TBC1D8-202	TBC1D8	0.216565
TBC1D9-201	TBC1D9	0.261265
TBCB-201	TBCB	81.7968
TBCB-205	TBCB	0.773133
TBCB-215	TBCB	2.77745
TBCD-201	TBCD	9.47979
TBCD-202	TBCD	46.0965
TBCE-220	TBCE	5.15511
TBCE-221	TBCE	7.28132
TBCE-226	TBCE	0
TBCE-228	TBCE	0
TBCE-229	TBCE	0
TBCE-234	TBCE	0
TBCE-235	TBCE	4.34347
TBCE-236	TBCE	1.34969
TBCE-244	TBCE	1.36518
TBCE-248	TBCE	3.2945e-09
TBCE-254	TBCE	8.02405
TBCE-255	TBCE	0.562153
TBCE-264	TBCE	0
TBCE-266	TBCE	6.43192
TBCE-291	TBCE	0
TBK1-201	TBK1	17.968
TBK1-209	TBK1	0.603752
TBK1-210	TBK1	0
TBK1-213	TBK1	1.60315
TBK1-214	TBK1	0
TBK1-215	TBK1	0.219362
TBK1-216	TBK1	0.289945
TBK1-219	TBK1	1.40088
TBK1-220	TBK1	1.73128
TBK1-221	TBK1	0.302345
TBL1XR1-205	TBL1XR1	0
TBL1XR1-207	TBL1XR1	0.409578
TBL1XR1-209	TBL1XR1	0.934316
TBL3-205	TBL3	5.2075
TBRG1-201	TBRG1	8.19095
TBRG1-203	TBRG1	7.3827
TBRG1-207	TBRG1	12.4827
TBRG4-201	TBRG4	77.3683
TBRG4-202	TBRG4	5.50972
TCEA1-201	TCEA1	4.68341
TCEA1-208	TCEA1	106.328
TCEA1-213	TCEA1	0.433786
TCEA1-214	TCEA1	14.7461
TCERG1-201	TCERG1	39.6827
TCERG1-202	TCERG1	50.6514
TCF12-201	TCF12	0.000901066
TCF12-202	TCF12	19.0217
TCF12-208	TCF12	15.339
TCF12-212	TCF12	16.5226
TCF20-201	TCF20	19.1046
TCF20-202	TCF20	21.3142
TCF20-205	TCF20	1.32629
TCF3-201	TCF3	24.2319
TCF3-202	TCF3	5.12197
TCF3-203	TCF3	2.20409
TCF3-204	TCF3	3.52377
TCF3-210	TCF3	7.95196
TCF3-212	TCF3	0
TCF7-201	TCF7	0
TCF7-202	TCF7	20.2423
TCF7-204	TCF7	12.6969
TCIRG1-201	TCIRG1	0.531746
TCIRG1-207	TCIRG1	0.490703
TCIRG1-213	TCIRG1	0.363678
TCOF1-201	TCOF1	1.30686
TCOF1-202	TCOF1	0.000101138
TCOF1-203	TCOF1	2.4745
TCOF1-204	TCOF1	18.2771
TCOF1-205	TCOF1	2.78642
TCOF1-206	TCOF1	0.00989764
TCOF1-211	TCOF1	1.36298e-07
TCOF1-212	TCOF1	1.55919
TCOF1-215	TCOF1	0
TCOF1-216	TCOF1	34.2219
TCOF1-217	TCOF1	0.954883
TCOF1-218	TCOF1	0
TCOF1-219	TCOF1	8.56042
TCP1-201	TCP1	283.634
TCTEX1D2-201	TCTEX1D2	32.9348
TCTEX1D2-202	TCTEX1D2	2.80882
TCTEX1D2-203	TCTEX1D2	2.80913
TDP1-201	TDP1	11.8906
TDP1-202	TDP1	0.938056
TDP1-213	TDP1	1.79452
TDP1-214	TDP1	2.24272
TDRD15-201	TDRD15	0
TDRD7-201	TDRD7	11.657
TENM1-201	TENM1	1.07726
TENM1-202	TENM1	0
TENM2-203	TENM2	0
TENM2-205	TENM2	0
TENM2-207	TENM2	0.00636831
TENM4-201	TENM4	0.0703098
TENM4-210	TENM4	0
TENT4B-201	TENT4B	3.22577
TENT4B-202	TENT4B	5.77955
TENT4B-203	TENT4B	0.155933
TENT5D-201	TENT5D	0
TEP1-201	TEP1	5.42065
TEP1-205	TEP1	0
TEP1-209	TEP1	0.685107
TEPSIN-201	TEPSIN	0.735962
TEPSIN-203	TEPSIN	8.83979
TEPSIN-213	TEPSIN	8.86797
TERF2-201	TERF2	24.9016
TERF2IP-201	TERF2IP	92.3772
TESC-201	TESC	23.8111
TESC-203	TESC	2.3891
TESC-206	TESC	1.29124
TESMIN-201	TESMIN	0.724804
TESMIN-204	TESMIN	4.24822
TESMIN-209	TESMIN	0.46254
TEX47-201	TEX47	0
TFAM-201	TFAM	44.0482
TFAM-204	TFAM	39.4575
TFAP2A-208	TFAP2A	0
TFDP1-201	TFDP1	155.639
TFDP2-202	TFDP2	2.79294
TFDP2-204	TFDP2	14.4006
TFDP2-209	TFDP2	0
TFDP2-210	TFDP2	0.99021
TFDP2-211	TFDP2	32.8559
TFDP2-215	TFDP2	8.63511
TFDP2-222	TFDP2	7.8109
TFDP2-223	TFDP2	0
TFDP2-224	TFDP2	21.5425
TFG-201	TFG	0
TFG-203	TFG	0
TFG-226	TFG	0
TFIP11-201	TFIP11	13.8508
TFPT-202	TFPT	12.4852
TFRC-201	TFRC	184.689
TG-201	TG	0
TGS1-201	TGS1	25.534
TH-203	TH	0
TH-205	TH	0
TH-206	TH	0
THADA-202	THADA	0.150563
THADA-205	THADA	0
THADA-206	THADA	2.11348
THADA-208	THADA	0.802395
THAP12-201	THAP12	69.3096
THAP5-201	THAP5	8.03069
